domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP004.ABLAL-1.20250811.cn,A00000269580,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_004,2025-08-11T11:51,,,25-239.1
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP004.PICOL2-2.20250811.cn,A00000269549,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_004,2025-08-11T11:51,,,25-239.2
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP004.PIEN-3.20250811.cn,A00000269556,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_004,2025-08-11T11:51,,,25-239.3
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP004.POTR5-4.20250811.cn,A00000269595,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_004,2025-08-11T11:51,,,25-239.4
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP005.PICOL2-1.20250812.cn,A00000269581,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_005,2025-08-12T15:45,,,25-239.5
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP005.PIFL2-2.20250812.cn,A00000269553,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_005,2025-08-12T15:45,,,25-239.6
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP005.PSME-3.20250812.cn,A00000269545,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_005,2025-08-12T15:45,,,25-239.7
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP006.ABLAL-1.20250812.cn,A00000269575,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_006,2025-08-12T14:09,,,25-239.8
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP006.PICOL2-3.20250812.cn,A00000269582,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_006,2025-08-12T14:09,,,25-239.9
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP006.PIEN-2.20250812.cn,A00000269560,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_006,2025-08-12T14:09,,,25-239.10
D10,9/23/25,D1020250923114720311,griffinma@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 884607856309,N,A00000269722,cfc.RMNP009.PIFL2-3.20250812.cn,A00000269541,cfc_chemistrySubsampling_in.cnSampleID,standardSample,RMNP_009,2025-08-12T10:41,,,25-239.11
