domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP041185.2025.0-1.POOL.CN,A00000269630,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_041.basePlot.bbc,2025-08-11T10:20,,,26-059.1
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP041185.2025.1-2.POOL.CN,A00000269644,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_041.basePlot.bbc,2025-08-11T10:20,,,26-059.2
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP041185.2025.2-10.POOL.CN,A00000269643,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_041.basePlot.bbc,2025-08-11T10:20,,,26-059.3
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP041315.2025.0-1.POOL.CN,A00000269642,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_041.basePlot.bbc,2025-08-11T09:37,,,26-059.4
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP041315.2025.1-2.POOL.CN,A00000269641,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_041.basePlot.bbc,2025-08-11T09:37,,,26-059.5
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP041315.2025.2-10.POOL.CN,A00000269640,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_041.basePlot.bbc,2025-08-11T09:37,,,26-059.6
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP042157.2025.0-1.POOL.CN,A00000269639,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_042.basePlot.bbc,2025-08-11T10:45,,,26-059.7
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP042157.2025.1-2.POOL.CN,A00000269638,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_042.basePlot.bbc,2025-08-11T10:45,,,26-059.8
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP042157.2025.2-10.POOL.CN,A00000269637,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_042.basePlot.bbc,2025-08-11T10:45,,,26-059.9
D10,1/26/26,D1020260126080618006,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 888208917040,N,A00000270578,BBC.RMNP042573.2025.0-1.POOL.CN,A00000269636,bbc_chemistryPooling_in.cnSampleID,standardSample,RMNP_042.basePlot.bbc,2025-08-11T11:10,,,26-059.10
