domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE001.ACRU-2.20240626.cn,A00000415548,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_001,2024-06-26T10:04,,,24-364.1
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE001.ACSA3-3.20240626.cn,A00000415498,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_001,2024-06-26T10:04,,,24-364.2
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE001.FRNI-1.20240626.cn,A00000415514,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_001,2024-06-26T10:04,,,24-364.3
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE001.PIGL-1.20240701.cn,A00000455563,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_001,2024-07-01T14:25,,,24-364.4
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE003.BEAL2-1.20240626.cn,A00000455545,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_003,2024-06-26T12:40,,,24-364.5
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE003.FRNI-3.20240626.cn,A00000455529,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_003,2024-06-26T12:40,,,24-364.6
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE003.POGR4-2.20240626.cn,A00000415486,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_003,2024-06-26T12:40,,,24-364.7
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE003.PRVI-4.20240626.cn,A00000415478,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_003,2024-06-26T12:40,,,24-364.8
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE008.ALINR-2.20240702.cn,A00000455551,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_008,2024-07-02T14:02,,,24-364.9
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE008.POTR5-1.20240702.cn,A00000415556,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_008,2024-07-02T14:02,,,24-364.10
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE010.ABBA-2.20240626.cn,A00000415526,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_010,2024-06-26T07:51,,,24-364.11
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE010.ACRU-4.20240626.cn,A00000455624,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_010,2024-06-26T07:51,,,24-364.12
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE010.POGR4-1.20240626.cn,A00000415513,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_010,2024-06-26T07:51,,,24-364.13
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE010.POTR5-3.20240626.cn,A00000455620,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_010,2024-06-26T07:51,,,24-364.14
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE011.ACRU-2.20240625.cn,A00000415475,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_011,2024-06-25T08:24,,,24-364.15
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE011.ACSA3-1.20240625.cn,A00000455520,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_011,2024-06-25T08:24,,,24-364.16
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE011.THOC2-1.20240701.cn,A00000415552,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_011,2024-07-01T15:59,,,24-364.17
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE011.THOC2-3.20240625.cn,A00000455533,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_011,2024-06-25T08:24,,,24-364.18
D05,9/13/24,D0520240913150338770,schoofs@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 778579033690,N,A00000456688,cfc.UNDE012.ACRU-2.20240627.cn,A00000415484,cfc_chemistrySubsampling_in.cnSampleID,standardSample,UNDE_012,2024-06-27T13:16,,,24-364.19
