domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE025185.2025.0-1.POOL.CN,A00000476482,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_025.basePlot.bbc,2025-08-25T13:10,,,26-093.1
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE025185.2025.1-2.POOL.CN,A00000476483,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_025.basePlot.bbc,2025-08-25T13:10,,,26-093.2
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE025185.2025.2-10.POOL.CN,A00000476486,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_025.basePlot.bbc,2025-08-25T13:10,,,26-093.3
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE025314.2025.0-1.POOL.CN,A00000476481,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_025.basePlot.bbc,2025-08-25T12:55,,,26-093.4
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE025314.2025.1-2.POOL.CN,A00000476485,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_025.basePlot.bbc,2025-08-25T12:55,,,26-093.5
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE025314.2025.2-10.POOL.CN,A00000476480,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_025.basePlot.bbc,2025-08-25T12:55,,,26-093.6
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE039320.2025.0-1.POOL.CN,A00000476487,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_039.basePlot.bbc,2025-08-25T11:36,,,26-093.7
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE039320.2025.1-2.POOL.CN,A00000476479,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_039.basePlot.bbc,2025-08-25T11:36,,,26-093.8
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE039320.2025.2-10.POOL.CN,A00000476488,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_039.basePlot.bbc,2025-08-25T11:36,,,26-093.9
D05,3/31/26,D0520260331074751991,uchytil@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 870164964545,N,A00000413493,BBC.TREE039908.2025.0-1.POOL.CN,A00000476458,bbc_chemistryPooling_in.cnSampleID,standardSample,TREE_039.basePlot.bbc,2025-08-25T11:49,,,26-093.10
