domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR001.CLIP-1.20250723.cn,A00000451285,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_001,2025-07-23T09:39,,,26-016.1
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR002.CLIP-1.20250724.cn,A00000451312,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_002,2025-07-24T09:40,,,26-016.2
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR003.CLIP-1.20250721.cn,A00000451286,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_003,2025-07-21T11:06,,,26-016.3
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR004.CLIP-1.20250722.cn,A00000451301,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_004,2025-07-22T09:41,,,26-016.4
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR006.CLIP-1.20250721.cn,A00000451284,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_006,2025-07-21T09:21,,,26-016.5
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR007.CLIP-1.20250722.cn,A00000451302,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_007,2025-07-22T12:18,,,26-016.6
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR008.CLIP-1.20250723.cn,A00000451299,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_008,2025-07-23T11:52,,,26-016.7
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR009.CLIP-1.20250724.cn,A00000451310,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_009,2025-07-24T10:09,,,26-016.8
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR011.CLIP-1.20250722.cn,A00000451309,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_011,2025-07-22T10:07,,,26-016.9
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR013.CLIP-1.20250723.cn,A00000451300,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_013,2025-07-23T13:02,,,26-016.10
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR014.CLIP-1.20250722.cn,A00000451305,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_014,2025-07-22T09:17,,,26-016.11
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR015.CLIP-1.20250723.cn,A00000451307,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_015,2025-07-23T11:06,,,26-016.12
D18,10/23/25,D1820251022103402196,whendricks@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 885406125603,N,A00000451297,cfc.BARR016.CLIP-1.20250722.cn,A00000451303,cfc_chemistrySubsampling_in.cnSampleID,standardSample,BARR_016,2025-07-22T10:36,,,26-016.13
