domainID,dateShipped,shipmentID,senderID,sentTo,shipmentService,shipmentMethod,trackingNumber,quarantineStatus,containerID,sampleID,sampleCode,sampleClass,sampleType,namedlocation,collectdate,,,SIRFER ID
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO003.CLIP-1.20240730.cn,A00000249839,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_003,2024-07-30T11:10,,,24-320.1
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO003.DAFRF-1.20240730.cn,A00000125378,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_003,2024-07-30T11:33,,,24-320.2
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO005.ABLAL-2.20240722.cn,A00000125380,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_005,2024-07-22T14:50,,,24-320.3
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO005.PIEN-1.20240722.cn,A00000125363,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_005,2024-07-22T14:50,,,24-320.4
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO006.CLIP-1.20240730.cn,A00000263097,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_006,2024-07-30T09:59,,,24-320.5
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO006.DAFRF-1.20240730.cn,A00000263084,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_006,2024-07-30T10:24,,,24-320.6
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO006.SALIX-1.20240730.cn,A00000263020,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_006,2024-07-30T10:36,,,24-320.7
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO007.PICOL-1.20240723.cn,A00000263082,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_007,2024-07-23T13:25,,,24-320.8
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO007.PIEN-2.20240723.cn,A00000263036,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_007,2024-07-23T13:25,,,24-320.9
D13,8/7/24,D1320240807142613008,kacmarsky@battelleecology.org,SIRFER Lab at University of Utah,FedEx,Ground,# 777848655617,N,A00000262940,cfc.NIWO010.ABLAL-3.20240723.cn,A00000263049,cfc_chemistrySubsampling_in.cnSampleID,standardSample,NIWO_010,2024-07-23T09:46,,,24-320.10
