"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20250729","Spinach",NA,"25-066.1",5.71081386085985,40.4575646664304,7.08437810304307,-0.334460484179314,-27.1482778810608,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250729","Spinach",NA,"25-066.1",5.76982747656113,40.4871091944398,7.01703982639191,-0.464267030757969,-27.5044757142552,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250729","Spinach",NA,"25-066.1",5.84890846010377,40.4929857134341,6.9231696802305,-0.378109870749113,-27.2020627390645,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250729","Spinach",NA,"25-066.1",5.95384327798585,40.2882095416072,6.76675680909701,-0.597526062211418,-27.2944103254482,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250729","Spinach",NA,"25-066.1",5.97067042857378,40.5584881643082,6.7929537644898,-0.2111899520908,-27.4029948500972,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250729","Spinach",NA,"25-066.1",6.1159880639781,40.6315364285852,6.64349504994892,-0.415975169580211,-27.3857431031904,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250729","Spinach",NA,"25-066.1",5.8048398421821,40.6119291611723,6.99621871839721,-0.378246190415234,-27.2771585785414,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250730","Spinach",NA,"25-066.2",5.53421407533794,40.3970101853304,7.29950262772652,-0.127590406954451,-27.2316545732965,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250730","Spinach",NA,"25-066.2",5.83338669554801,40.2602289053568,6.90169039129243,-0.449255481681178,-27.3841657477445,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250730","Spinach",NA,"25-066.2",5.87799313648818,40.7977250934892,6.94075752491673,-0.481738071500115,-27.2884780786071,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
