"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20260512","NEON.ltr.TREE.2025.flr.cn","A00000391679","vegetation","26-091.1","26-091","","N",2.00304749769665,52.2940289734091,26.1072336195438,-4.22373187500079,-27.8272245690489,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE040.20251006.ndl.cn","A00000391685","vegetation","26-091.10","26-091","","N",0.700102760492078,51.7938955819062,73.9804190252043,-1.32186515828034,-29.6947488281996,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE041.20251006.lvs.cn","A00000391676","vegetation","26-091.11","26-091","","N",0.438185492713292,53.4722619749308,122.031109801981,-5.35227301077103,-29.3069255909053,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE042.20251006.lvs.cn","A00000391692","vegetation","26-091.12","26-091","","N",0.441968103801382,53.6597794181577,121.410977300462,-4.56348673145988,-29.173173100981,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE043.20251006.lvs.cn","A00000391675","vegetation","26-091.13","26-091","","N",0.935617258440301,53.2034528841755,56.8645484082531,-4.41155789493335,-30.3094543904475,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE043.20251006.ndl.cn","A00000391669","vegetation","26-091.14","26-091","","N",0.933176218055937,53.5353451614197,57.3689557508748,-3.94433664902007,-26.6293782858542,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE045.20251006.lvs.cn","A00000391691","vegetation","26-091.15","26-091","","N",0.495903440086747,53.3056228652815,107.491940075989,-6.42279318114592,-28.6637656578725,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE045.20251006.ndl.cn","A00000391668","vegetation","26-091.16","26-091","","N",0.544905806696673,52.7968066561592,96.8916205467215,-5.42132876405758,-30.3759021009408,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE046.20251006.lvs.cn","A00000391690","vegetation","26-091.17","26-091","","N",0.462444530604866,51.0715620918714,110.438244398893,-3.87086864031139,-28.7659522586404,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE049.20251006.lvs.cn","A00000391674","vegetation","26-091.18","26-091","","N",0.424081684363028,53.8551784793631,126.99246504893,-5.56232321504162,-29.1909828874862,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE050.20251006.ndl.cn","A00000391684","vegetation","26-091.19","26-091","","N",0.439894946527231,54.004522486382,122.766862662831,-1.91571114459299,-29.8176590940472,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260512","NEON.ltr.TREE.2025.mxt.cn","A00000391686","vegetation","26-091.2","26-091","","N",1.25915801761696,52.122235703417,41.3945152031528,-3.98288825652869,-28.1744678197982,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
