"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20260303","BBC.PUUM031118.2025.0-1.POOL.CN","A00000314806","vegetation","26-019.1","26-019.1","","N",0.796871871728349,55.0283310617783,69.0554316372423,0.0342112153069732,-27.5760658266395,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM034114.2025.0-1.POOL.CN","A00000314838","vegetation","26-019.10","26-019.1","","N",0.881942780917011,55.8097431417476,63.2804580402809,-1.57771736642163,-27.9054102408744,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM034114.2025.1-2.POOL.CN","A00000314837","vegetation","26-019.11","26-019.1","","N",0.574800663706839,52.8274982350108,91.9057711143388,-2.8514894775898,-27.907475096136,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM034114.2025.2-10.POOL.CN","A00000314834","vegetation","26-019.12","26-019.1","","N",0.508056663020426,54.3865276431247,107.048153487042,-1.74002926796391,-28.0262042736815,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM035025.2025.0-1.POOL.CN","A00000314716","vegetation","26-019.13","26-019.1","","N",0.874183462725388,54.3945227167349,62.2232346367574,-1.10312449542409,-28.4598238786303,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM035025.2025.1-2.POOL.CN","A00000314836","vegetation","26-019.14","26-019.1","","N",0.620687022473668,54.5719337982949,87.9218218238324,0.259802152929341,-28.102603918363,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM035025.2025.2-10.POOL.CN","A00000314835","vegetation","26-019.15","26-019.1","","N",0.395255497757975,53.1128299989179,134.37594239724,0.272521207530241,-27.682405872615,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM036070.2025.0-1.POOL.CN","A00000314821","vegetation","26-019.16","26-019.1","","N",1.81662910683221,54.6041034351072,30.0579260949553,-2.71483312766991,-28.2037818261843,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM036070.2025.1-2.POOL.CN","A00000314814","vegetation","26-019.17","26-019.1","","N",1.28410016534934,53.2973514766484,41.5056028453581,-1.50007834559194,-28.7272226350153,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260303","BBC.PUUM036070.2025.2-10.POOL.CN","A00000314818","vegetation","26-019.18","26-019.1","","N",0.690856555730305,52.9172895192473,76.5966380145418,-2.15400580483102,-28.3844566615796,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
