"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20260423","Spinach",NA,"26-090",6.06120343751399,40.4861796418625,6.67956125532522,-0.0637287289066603,-27.1585118946795,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260423","Spinach",NA,"26-090",6.31709344999357,40.7211877238992,6.44619049033391,-0.119546535295192,-27.289923835152,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260423","Spinach",NA,"26-090",5.92760995030193,40.5164809970738,6.83521374327439,-0.109613630821656,-27.1073116239562,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260423","Spinach",NA,"26-090",5.74803157010909,40.3250109401628,7.01544701839511,-0.101140609088751,-27.2684442352202,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260423","Spinach",NA,"26-090",6.11493749068337,40.3299018099219,6.59530892529449,-0.0568096559424365,-27.1434402330645,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260423","Spinach",NA,"26-090",5.99661659535729,40.7068788952627,6.78830774786883,-0.0126744384474777,-27.3198681064058,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260423","Spinach",NA,"26-090",6.27901872993512,40.3121201779115,6.42013058278105,-0.167661225574401,-27.1692894457844,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260616","Spinach",NA,"26-090-RERUN",5.97939302045055,40.4670427613705,6.76775094444641,-0.521798464665266,-27.451689293096,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260616","Spinach",NA,"26-090-RERUN",5.94985999108202,40.2259715590781,6.76082657732636,-0.615433728219713,-27.47330448041,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260616","Spinach",NA,"26-090-RERUN",5.9998021038646,40.6034279409847,6.76746119923375,-0.671101053285032,-27.4365005621933,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260616","Spinach",NA,"26-090-RERUN",6.13864862739575,40.5761590684868,6.60994976767399,-0.603177705938391,-27.4571206197585,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260616","Spinach",NA,"26-090-RERUN",6.14534146877342,40.6660820827725,6.61738363757502,-0.481281933986745,-27.4574992330725,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260616","Spinach",NA,"26-090-RERUN",6.23159367545312,40.5585393237869,6.50853400207255,-0.616194769455951,-27.486876757033,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260617","Spinach",NA,"26-090-RERUN",6.23420557604845,40.765982737264,6.53908220381521,-0.540922384982107,-27.4235689183791,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
