"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20260210","Spinach",NA,"26-015.1",5.67540199442267,40.6424963476652,7.16116609671093,-0.397951924046961,-27.243703151968,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260210","Spinach",NA,"26-015.1",5.7521784880042,40.5711423491534,7.05317862332713,-0.415066729512548,-27.1913722166459,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260210","Spinach",NA,"26-015.1",5.81986138143361,40.6523336300012,6.98510341838886,-0.479688035638662,-27.1950991415286,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260210","Spinach",NA,"26-015.1",6.0917678227125,40.6781377621768,6.67755878851994,-0.426514281662306,-27.3085884432953,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260210","Spinach",NA,"26-015.1",6.13487989784074,40.5979003532602,6.61755421936609,-0.372810122564701,-27.1919398452251,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260211","Spinach",NA,"26-015.1",6.11082878249966,40.7107576352053,6.662068122706,-0.485194636866732,-27.2842362369173,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260211","Spinach",NA,"26-015.1",5.93951563724822,40.6087538085582,6.83704805049932,-0.306074236643432,-27.1680448825478,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260218","Spinach",NA,"26-015.2",5.85928325324846,40.5484513745704,6.92037739463949,-0.412290441963717,-27.3443617353445,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260218","Spinach",NA,"26-015.2",5.96281507346693,40.6417113402062,6.81585976413253,-0.371638172808344,-27.2765596407461,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260218","Spinach",NA,"26-015.2",6.04686414579219,40.7206440280487,6.73417544139549,-0.475894451377124,-27.3642885877878,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260218","Spinach",NA,"26-015.2",6.08945193159188,40.7249857569181,6.68779164601632,-0.488862844347602,-27.3686489982896,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260218","Spinach",NA,"26-015.2",6.10798865936375,40.5383303105511,6.63693608016192,-0.344109517508955,-27.3409640739861,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260218","Spinach",NA,"26-015.2",6.20518268409312,40.3845308708327,6.50819370304081,-0.296796963230842,-27.3337865010185,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260218","Spinach",NA,"26-015.2",6.27661435842647,40.560327094987,6.46213464437783,-0.400146923042515,-27.2702137118771,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
