"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20260514","BBC.TREE025185.2025.0-1.POOL.CN","A00000476482","vegetation","26-093.1","26-093.1","","N",1.18180285406029,53.2187354157675,45.0318217060699,-3.62837507757413,-26.8733686438007,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE039908.2025.0-1.POOL.CN","A00000476458","vegetation","26-093.10","26-093.1","","N",1.42347395884974,51.6425742860784,36.2792546818412,-3.94324894368241,-28.5494258766214,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE039908.2025.1-2.POOL.CN","A00000476476","vegetation","26-093.11","26-093.1","","N",0.977448971339343,53.7870762125049,55.0280145456632,-3.85493845319103,-28.8415515127315,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE040306.2025.0-1.POOL.CN","A00000476478","vegetation","26-093.13","26-093.1","","N",1.46025610960407,49.1163896976783,33.6354625566303,-1.27370294911664,-27.4285545996075,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE040306.2025.1-2.POOL.CN","A00000476484","vegetation","26-093.14","26-093.1","","N",1.05213478069111,50.6606852265443,48.1503759368805,-2.34166295829897,-27.6387339691778,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE040306.2025.2-10.POOL.CN","A00000476477","vegetation","26-093.15","26-093.1","","N",0.429843576134637,52.364477825114,121.822171441995,-2.58679374887629,-26.9925748534078,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE040891.2025.0-1.POOL.CN","A00000476457","vegetation","26-093.16","26-093.1","","N",1.53109201158412,50.14241445179,32.7494455411017,1.707555763915,-27.5080040658386,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE040891.2025.1-2.POOL.CN","A00000444510","vegetation","26-093.17","26-093.1","","N",1.03992086747168,52.7374579633321,50.7129528918394,1.17688975332572,-27.8228569868093,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE040891.2025.2-10.POOL.CN","A00000476474","vegetation","26-093.18","26-093.1","","N",0.523398300212834,52.9392879789569,101.14531888512,0.196820937648034,-27.6294509936713,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE041014.2025.0-1.POOL.CN","A00000476473","vegetation","26-093.19","26-093.1","","N",0.818569298274155,51.9374111795057,63.4490094962135,-1.64496074018585,-28.5033951222136,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE025185.2025.1-2.POOL.CN","A00000476483","vegetation","26-093.2","26-093.1","","N",0.829610544599927,52.552563700293,63.3460652620273,-4.16619649921,-27.0948156250202,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE041014.2025.1-2.POOL.CN","A00000444509","vegetation","26-093.20","26-093.1","","N",0.694931554286199,53.5807246749441,77.1021611329474,-1.55787572226742,-28.5035871837758,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE041014.2025.2-10.POOL.CN","A00000444512","vegetation","26-093.21","26-093.1","","N",0.356868782540474,50.8184969132141,142.401071204514,-4.36259755374015,-26.9922547508041,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE041767.2025.0-1.POOL.CN","A00000444526","vegetation","26-093.22","26-093.1","","N",0.84373920314855,52.8737149803475,62.66594557067,-1.0883489278424,-28.9591572093201,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE041767.2025.1-2.POOL.CN","A00000444525","vegetation","26-093.23","26-093.1","","N",0.598192981970447,51.8969455128379,86.7561925281862,-2.1668981332005,-28.8169676327695,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE041767.2025.2-10.POOL.CN","A00000444524","vegetation","26-093.24","26-093.1","","N",0.405135837952508,47.5488505105451,117.36520459619,-3.32258492601181,-28.342895676733,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE042368.2025.0-1.POOL.CN","A00000444527","vegetation","26-093.25","26-093.1","","N",1.22524072193999,49.1174546642601,40.0880037569187,1.6995120882409,-28.1988495050811,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE042368.2025.1-2.POOL.CN","A00000444528","vegetation","26-093.26","26-093.1","","N",0.766718126898023,51.298622294076,66.9067555525513,-0.16564442271579,-28.2615255948798,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE042368.2025.2-10.POOL.CN","A00000444529","vegetation","26-093.27","26-093.1","","N",0.526847901669525,51.6159055246749,97.9711703531695,-0.38952531450632,-28.2074282548595,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE025185.2025.2-10.POOL.CN","A00000476486","vegetation","26-093.3","26-093.1","","N",0.553392130588149,52.1063110258548,94.158026733188,-4.88678648937503,-26.0983362197928,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE025314.2025.0-1.POOL.CN","A00000476481","vegetation","26-093.4","26-093.1","","N",1.23068425346427,51.7786814454311,42.073083570931,-1.91051557364498,-28.1205524082232,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE025314.2025.1-2.POOL.CN","A00000476485","vegetation","26-093.5","26-093.1","","N",0.709816108332052,52.3204177455585,73.7098202356983,-3.38112434915186,-28.0082604148554,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE025314.2025.2-10.POOL.CN","A00000476480","vegetation","26-093.6","26-093.1","","N",0.482506721729808,51.7507277600398,107.253900162284,-4.63613581645424,-27.1705519010488,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE039320.2025.0-1.POOL.CN","A00000476487","vegetation","26-093.7","26-093.1","","N",0.822936063373862,44.2526344256452,53.7740857342171,-1.43681159898765,-27.7669030516876,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE039320.2025.1-2.POOL.CN","A00000476479","vegetation","26-093.8","26-093.1","","N",0.650795560875788,51.1697144786589,78.6264036739876,-2.21852898318546,-27.6154945201513,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","BBC.TREE039320.2025.2-10.POOL.CN","A00000476488","vegetation","26-093.9","26-093.1","","N",0.56258047329575,48.2922688484934,85.8406417229238,-3.7396325151651,-28.6096691866323,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260515","BBC.TREE042828.2025.0-1.POOL.CN","A00000444530","vegetation","26-093.28","26-093.1","","N",0.93556296897749,49.5871184417542,53.0024381960625,-1.37917889333734,-29.3845735695987,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260515","BBC.TREE042828.2025.1-2.POOL.CN","A00000444531","vegetation","26-093.29","26-093.1","","N",0.602822840263793,51.4718698625846,85.3847373136371,-0.365103607999076,-28.6033951756003,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260515","BBC.TREE042828.2025.2-10.POOL.CN","A00000444532","vegetation","26-093.30","26-093.1","","N",0.461738560181845,51.0339887726706,110.525724237915,-1.27321886929005,-28.6363657437784,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260515","BBC.TREE043530.2025.0-1.POOL.CN","A00000444533","vegetation","26-093.31","26-093.1","","N",1.48213539502197,41.8142955423112,28.2121968632234,-2.09653546128213,-28.5525628821374,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE043530.2025.1-2.POOL.CN","A00000444534","vegetation","26-093.32","26-093.2","","N",1.03924899746895,54.0736290591528,52.0314469302804,-2.79464501658167,-28.4342683269559,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE043530.2025.2-10.POOL.CN","A00000444544","vegetation","26-093.33","26-093.2","","N",1.09024655574932,54.1095930191402,49.6306021182071,-3.98456396238624,-29.6724147696565,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE043957.2025.0-1.POOL.CN","A00000444543","vegetation","26-093.34","26-093.2","","N",1.81222002314181,53.3570969384827,29.4429463625386,-2.19893578649411,-27.7628356789243,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE043957.2025.1-2.POOL.CN","A00000444542","vegetation","26-093.35","26-093.2","","N",1.25537270848776,52.8909321037126,42.1316567949177,-4.04137779058001,-28.8028376245757,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE043957.2025.2-10.POOL.CN","A00000444541","vegetation","26-093.36","26-093.2","","N",1.73164395837391,50.3538314096712,29.0786285287858,-3.44214808366362,-31.724698964481,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE044584.2025.0-1.POOL.CN","A00000444540","vegetation","26-093.37","26-093.2","","N",1.16774596298909,51.9685941355555,44.503338724915,-1.53441814303124,-30.1261964675617,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE044584.2025.1-2.POOL.CN","A00000444539","vegetation","26-093.38","26-093.2","","N",0.763801185233887,52.7335837725948,69.0409818576637,-2.33621544256229,-30.7103634044577,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE044584.2025.2-10.POOL.CN","A00000444538","vegetation","26-093.39","26-093.2","","N",0.615687374035276,53.5331730691856,86.9486290068349,-2.45791738248054,-28.8798367814601,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE044809.2025.0-1.POOL.CN","A00000444535","vegetation","26-093.40","26-093.2","","N",1.28744475719265,51.0043501894635,39.6167291097457,-0.990182827757489,-28.5790267418985,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE044809.2025.1-2.POOL.CN","A00000444537","vegetation","26-093.41","26-093.2","","N",0.851260792915111,54.0421731377567,63.4848610291228,-2.33732220486963,-28.7053053591889,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE044809.2025.2-10.POOL.CN","A00000444536","vegetation","26-093.42","26-093.2","","N",0.506446230491552,53.4541806996539,105.547593172471,-3.65050849410541,-28.0420859545582,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE045419.2025.0-1.POOL.CN","A00000391789","vegetation","26-093.43","26-093.2","","N",1.21771318919667,49.1556947679472,40.3672188197086,-1.44412288763004,-28.4968943078885,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE045419.2025.1-2.POOL.CN","A00000391790","vegetation","26-093.44","26-093.2","","N",0.704530983374867,51.6665403510161,73.3346603204324,-3.06868419647081,-28.3408426832696,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE045419.2025.2-10.POOL.CN","A00000391791","vegetation","26-093.45","26-093.2","","N",0.651122392527833,50.6041271375163,77.7183026082968,-3.22436032459843,-29.4814568605833,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE045675.2025.0-1.POOL.CN","A00000391792","vegetation","26-093.46","26-093.2","","N",1.07127751126542,56.3219527312641,52.57456834386,-2.82321125917235,-28.3747223122987,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE045675.2025.1-2.POOL.CN","A00000391793","vegetation","26-093.47","26-093.2","","N",0.71090826261275,52.2514086770659,73.4995096062466,-3.89158460687282,-28.7699846509717,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE045675.2025.2-10.POOL.CN","A00000391794","vegetation","26-093.48","26-093.2","","N",0.491051183880935,52.0430422743053,105.982928017793,-3.53732328155629,-28.4198951510042,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE046255.2025.0-1.POOL.CN","A00000444523","vegetation","26-093.49","26-093.2","","N",0.904256926956236,46.9061097305196,51.8725467643443,0.126864913031265,-28.7710113063969,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","BBC.TREE046255.2025.1-2.POOL.CN","A00000444522","vegetation","26-093.50","26-093.2","","N",0.768479825334027,48.5699902230718,63.2026874641249,-0.925338751429021,-28.2987498108394,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
