"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20250312","Spinach",NA,"250312_24-440.2",5.96143599984958,40.6482063678901,6.81852600093597,-0.506164519549065,-27.317697860415,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250312","Spinach",NA,"250312_24-440.2",6.00138325517577,40.6246247751214,6.76921020501157,0.114959495010269,-27.5816729458437,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250312","Spinach",NA,"250312_24-440.2",6.01037288763012,40.6411201900939,6.76183008108148,0.0534389978209144,-27.4121607783473,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250312","Spinach",NA,"250312_24-440.2",5.79494609172149,40.2474535078041,6.94526797502061,-0.445991954703434,-27.3546522692569,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250312","Spinach",NA,"250312_24-440.2",5.86975858949891,40.7334934860673,6.93955174901744,-0.330021698701443,-27.4073559454587,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250312","Spinach",NA,"250312_24-440.2",5.83747219285566,40.3426834445845,6.91098511680431,-0.611419789264874,-27.3864027044027,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250312","Spinach",NA,"250312_24-440.2",6.12815643499627,40.3622351440773,6.58635848680026,-0.414912634889524,-27.4558792405358,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250317","Spinach",NA,"250317_24-440.3-441.1",5.69043704750414,40.5684365484871,7.12923035784759,-0.607991297648374,-27.2664059106093,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250317","Spinach",NA,"250317_24-440.3-441.1",5.70850106225796,40.3487268921264,7.06818242688856,-0.297983131646498,-27.4437560279119,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250317","Spinach",NA,"250317_24-440.3-441.1",5.66754910840717,40.6599348634166,7.17416542595144,-0.359149248258159,-27.4629413971729,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250317","Spinach",NA,"250317_24-440.3-441.1",5.81620023508087,40.4259029262676,6.9505693222932,-0.38055738907224,-27.3379464295742,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250317","Spinach",NA,"250317_24-440.3-441.1",6.06533297688515,40.3922358375567,6.65952487546696,-0.173612027869454,-27.3202835062915,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250317","Spinach",NA,"250317_24-440.3-441.1",6.2960105999239,40.6774201592694,6.46082459895494,-0.766923359002567,-27.3195722385087,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250317","Spinach",NA,"250317_24-440.3-441.1",6.19938835849619,40.5263585305406,6.53715434281508,-1.00241290795746,-27.4129610701151,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
