"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20260220","BBC.LAJA041139.2025.0-1.POOL.CN","A00000365679","vegetation","26-017.1","26-017.1","","N",2.779501424899,52.557340919095,18.9089095073966,-2.80800848134656,-20.9177055783449,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA045057.2025.0-1.POOL.CN","A00000365678","vegetation","26-017.10","26-017.1","","N",0.630249618514375,42.6368887079687,67.6507965343516,4.24481115305681,-13.1647725530781,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA045057.2025.1-2.POOL.CN","A00000365701","vegetation","26-017.11","26-017.1","","N",0.587888331320481,47.7829326821612,81.2789268581568,4.68739708479372,-22.5320511964542,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA046100.2025.0-1.POOL.CN","A00000365664","vegetation","26-017.12","26-017.1","","N",0.807092099378041,48.6185216324336,60.2391247168692,7.4250271492661,-13.7106963709372,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA047069.2025.0-1.POOL.CN","A00000365704","vegetation","26-017.13","26-017.1","","N",0.70435403990743,51.488048166604,73.0996704063355,4.64128003590162,-12.6962558437215,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA048029.2025.0-1.POOL.CN","A00000365660","vegetation","26-017.14","26-017.1","","N",0.879398759795046,48.269772947099,54.8895167402201,5.0907561545564,-13.5304192892934,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA048029.2025.1-2.POOL.CN","A00000365691","vegetation","26-017.15","26-017.1","","N",0.762452071521784,49.5499806833281,64.9876661551078,3.63831474657634,-13.9408806672733,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA049198.2025.0-1.POOL.CN","A00000365692","vegetation","26-017.16","26-017.1","","N",1.19439811304579,49.7042456546934,41.6144710141449,6.34251585292253,-14.4908785434745,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA049198.2025.1-2.POOL.CN","A00000365674","vegetation","26-017.17","26-017.1","","N",1.11951347915449,51.1473607360563,45.6871325700207,5.23652329287355,-13.9500472985433,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA050204.2025.0-1.POOL.CN","A00000365681","vegetation","26-017.18","26-017.1","","N",1.18585112896815,50.5216802808324,42.6037291247452,4.83419517029772,-14.5927300020303,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA050204.2025.1-2.POOL.CN","A00000365682","vegetation","26-017.19","26-017.1","","N",1.23178686465735,49.4949303766664,40.1814078366833,0.911285194334668,-18.3500303081534,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA041139.2025.1-2.POOL.CN","A00000365686","vegetation","26-017.2","26-017.1","","N",2.49988195158865,50.5675084094012,20.2279585151075,-3.17883729980039,-28.0992519211137,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA051092.2025.0-1.POOL.CN","A00000365654","vegetation","26-017.20","26-017.1","","N",1.01482478533374,50.4165611832042,49.6800648859044,9.14182120350505,-13.7931960523674,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA051092.2025.1-2.POOL.CN","A00000365684","vegetation","26-017.21","26-017.1","","N",0.941327817482096,49.1981423703028,52.264621799768,8.40104873422706,-13.4356974328365,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA052083.2025.0-1.POOL.CN","A00000365663","vegetation","26-017.22","26-017.1","","N",0.700994909024832,50.7610923832948,72.4129258711872,5.16290633136675,-13.4906972204567,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA052083.2025.1-2.POOL.CN","A00000365707","vegetation","26-017.23","26-017.1","","N",0.705699923417474,51.3474592880985,72.7610384870662,-0.687554167962066,-17.5372556688782,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA053029.2025.0-1.POOL.CN","A00000365648","vegetation","26-017.24","26-017.1","","N",1.05052992238344,49.8790789963438,47.4799222121901,4.03933872189995,-13.777918333584,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260220","BBC.LAJA053029.2025.1-2.POOL.CN","A00000365669","vegetation","26-017.25","26-017.1","","N",0.963052700747409,49.2564255432573,51.1461371792325,4.65889068712421,-13.6088449123814,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
