"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20250320","cfc.BONA002.BENE4-1.20240709.cn","A00000449356","vegetation","24-443.1","250320_24-441.4-443","","N",2.64702759833419,50.8792010081976,19.2212582295011,-3.01051884091169,-29.5095274915161,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA014.PIGL-1.20240703.cn","A00000449440","vegetation","24-443.10","250320_24-441.4-443","","N",0.946016229050926,50.8838548847006,53.7875073620554,0.629813308899325,-29.6556740529817,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA014.PIMA-1.20240703.cn","A00000449438","vegetation","24-443.11","250320_24-441.4-443","","N",0.939707157016884,50.0526540863632,53.2640979826696,-4.09755583552858,-28.0532078825456,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA014.POTR5-1.20240703.cn","A00000434422","vegetation","24-443.12","250320_24-441.4-443","","N",2.89361486105702,51.2319607715976,17.7051761314506,1.88496850303516,-29.4282206016867,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA022.BEGL/BENA-1.20240708.cn","A00000434434","vegetation","24-443.13","250320_24-441.4-443","","N",1.80937372680066,51.8815226040067,28.6737459683046,-3.08884663841484,-30.5346118240494,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA022.BENE4-1.20240709.cn","A00000434437","vegetation","24-443.14","250320_24-441.4-443","","N",1.84643275956258,51.453198374907,27.8662724696762,-4.38985225060131,-29.557899944959,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA022.CLIP-1.20240708.cn","A00000434418","vegetation","24-443.15","250320_24-441.4-443","","N",1.57546342024233,51.4508343806863,32.6575874245131,2.6653808269385,-29.2192927708591,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA022.PIMA-2.20240709.cn","A00000449358","vegetation","24-443.16","250320_24-441.4-443","","N",0.702472717066214,50.4309149497931,71.7905674122281,-0.179255526285648,-29.1688619151421,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA071.LALA-1.20240702.cn","A00000434446","vegetation","24-443.17","250320_24-441.4-443","","N",2.4509935762545,51.0862416244494,20.8430744655468,0.257278662238003,-28.4185742862096,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA072.PIGL-1.20240702.cn","A00000434433","vegetation","24-443.18","250320_24-441.4-443","","N",0.885442701577126,50.3903580093409,56.9097897803968,-3.97624327110297,-28.4834139578458,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA078.ALVI5-1.20240701.cn","A00000434419","vegetation","24-443.19","250320_24-441.4-443","","N",3.1802729789349,50.9503107475128,16.0207350390961,0.323188638185775,-27.477884446917,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA002.PIMA-2.20240709.cn","A00000449439","vegetation","24-443.2","250320_24-441.4-443","","N",1.03772555540428,50.9761729608433,49.1229812115245,-3.70496163097011,-28.4576839294187,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA078.BENE4-1.20240701.cn","A00000449414","vegetation","24-443.20","250320_24-441.4-443","","N",2.95112017240776,51.4437379689221,17.4319359983739,-2.99619058527087,-29.1966503458433,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA078.PIMA-1.20240701.cn","A00000449422","vegetation","24-443.21","250320_24-441.4-443","","N",1.07751445262555,51.0314496936893,47.3603389442641,-1.20420341312564,-27.868980879008,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA078.POTR5-1.20240701.cn","A00000434425","vegetation","24-443.22","250320_24-441.4-443","","N",2.92689813840089,50.1540178751757,17.1355528971628,-1.97410834955904,-29.4457170210171,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA079.PIGL-1.20240702.cn","A00000449391","vegetation","24-443.23","250320_24-441.4-443","","N",1.3667757451281,49.2872527856158,36.0609653495105,-4.42328484709655,-28.4123990793871,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA093.POBA2-1.20240702.cn","A00000434455","vegetation","24-443.24","250320_24-441.4-443","","N",1.98908615321622,47.8772815835275,24.0699888771098,1.82765548047188,-30.4882977728808,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA002.POTR5-3.20240709.cn","A00000449353","vegetation","24-443.3","250320_24-441.4-443","","N",4.61234281402286,51.0943335162728,11.0777397900545,-1.41912724773794,-30.416253693285,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA005.BENE4-2.20240710.cn","A00000449350","vegetation","24-443.4","250320_24-441.4-443","","N",3.83147672529035,51.0284664519529,13.3182243063439,-1.25482991638987,-27.2452849899366,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA005.PIMA-3.20240710.cn","A00000449376","vegetation","24-443.5","250320_24-441.4-443","","N",1.9378365683769,50.5577905680934,26.0898113871593,-0.868922231130454,-28.5163483942324,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA005.POTR5-1.20240710.cn","A00000449347","vegetation","24-443.6","250320_24-441.4-443","","N",5.7871174777255,49.5838733756195,8.56797422317187,0.480799450234796,-30.4553633364941,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA008.POTR5-1.20240710.cn","A00000449373","vegetation","24-443.7","250320_24-441.4-443","","N",4.75576856791408,49.7498833605258,10.4609555006892,-1.01602565570954,-30.6869335923375,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA010.CLIP-1.20240708.cn","A00000449370","vegetation","24-443.8","250320_24-441.4-443","","N",2.04052905365427,52.2842168728275,25.62287303834,5.10404993700607,-28.9558172797662,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20250320","cfc.BONA014.BENE4-1.20240703.cn","A00000449367","vegetation","24-443.9","250320_24-441.4-443","","N",2.13633194276384,50.4748288661833,23.6268661511855,-1.96264574504639,-28.9918393195641,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
