"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20250815","Spinach",NA,"25-069.1",5.72210784616038,40.4751305486226,7.07346516996914,-0.404073831794806,-27.4792720167542,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","Spinach",NA,"25-069.1",5.83868309246512,40.6923486779741,6.96943951804611,-0.314321089748017,-27.1037896403335,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","Spinach",NA,"25-069.1",5.83815850572465,40.5407580982301,6.94410027724968,-0.589608561594475,-27.240875976572,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","Spinach",NA,"25-069.1",5.98690625057097,40.5898918812591,6.77977743135498,-0.33892692405999,-27.3588352994116,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","Spinach",NA,"25-069.1",6.02041172110177,40.3347935004356,6.69967360522215,-0.362977837729757,-27.4018780789004,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","Spinach",NA,"25-069.1",6.12727260113666,40.7874221264395,6.65670107755171,-0.131914362658066,-27.3822633773003,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","Spinach",NA,"25-069.1",5.92833688973378,40.3130467138484,6.80006002757018,-0.216961389245186,-27.2515970274883,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250818","Spinach",NA,"25-069.2",5.77076429168275,40.464371099701,7.01196047082034,-0.564234755434156,-27.3182859938766,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250818","Spinach",NA,"25-069.2",5.72617040510546,40.4208672026533,7.05897036640998,-0.467435999446579,-27.2804006735519,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250818","Spinach",NA,"25-069.2",5.7509851103631,40.5890274393033,7.05775213470178,-0.525246841690932,-27.262476720147,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250818","Spinach",NA,"25-069.2",5.98858347549304,40.4648838870957,6.75700423191717,-0.540273045494932,-27.4339132741325,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250818","Spinach",NA,"25-069.2",6.07940936553882,40.6661283073999,6.68915775567215,-0.534687653294382,-27.3091399241904,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250819","Spinach",NA,"25-069.2",6.11956486321225,40.7119740564378,6.65275635873684,-0.448714069691453,-27.3334859436913,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
