"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20250815","BBC.HARV043588.2024.0-1.POOL.CN","A00000321945","vegetation","25-069.1","25-069.1","","N",0.842026136945108,53.6968981202398,63.7710585980781,-1.69514787744895,-28.3779612212164,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV034638.2024.1-2.POOL.CN","A00000321879","vegetation","25-069.10","25-069.1","","N",0.622980779131674,52.945659196926,84.9876287848286,-2.76530992122838,-28.4559558641274,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV036142.2024.1-2.POOL.CN","A00000321890","vegetation","25-069.100","25-069.4","","N",0.689255983533878,53.4062457845852,77.4839059223926,-2.87395718123839,-28.8400690546357,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV045096.2024.0-1.POOL.CN","A00000321504","vegetation","25-069.101","25-069.4","","N",1.06722505575204,58.5026348204549,54.8175237314213,-3.03917803531588,-28.9406103967932,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV046037.2024.1-2.POOL.CN","A00000321936","vegetation","25-069.102","25-069.4","","N",0.563215470292006,55.1811888229627,97.9752718694913,-4.416030066085,-28.4379036860056,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV045096.2024.1-2.POOL.CN","A00000321503","vegetation","25-069.103","25-069.4","","N",0.655021615377698,57.4096416191373,87.6454154662267,-2.7336400927219,-29.199001646138,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV046037.2024.0-1.POOL.CN","A00000321924","vegetation","25-069.104","25-069.4","","N",0.94518402714292,55.371329119211,58.5825908279324,-3.33490584089461,-28.1945936379844,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV050118.2024.2-10.POOL.CN","A00000321501","vegetation","25-069.105","25-069.4","","N",0.335499656331641,54.485941348859,162.402376039991,-3.83181385336453,-29.1306335334709,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV046037.2024.2-10.POOL.CN","A00000321496","vegetation","25-069.106","25-069.4","","N",0.433033184763259,53.4268384089401,123.378161971925,-4.78519156462257,-28.1262255253173,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV050118.2024.0-1.POOL.CN","A00000321505","vegetation","25-069.107","25-069.4","","N",0.841039236849827,57.6801015207951,68.5819388603558,-2.68325938004976,-29.4785065773359,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV047920.2024.2-10.POOL.CN","A00000321500","vegetation","25-069.108","25-069.4","","N",0.363344400590839,52.755513045857,145.194237093156,-2.9050683204998,-29.0290867778918,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV050118.2024.1-2.POOL.CN","A00000321502","vegetation","25-069.109","25-069.4","","N",0.506772985009306,57.2246661053674,112.919725001357,-2.72538440616402,-29.5237501813067,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV043588.2024.1-2.POOL.CN","A00000321514","vegetation","25-069.11","25-069.1","","N",0.489378070776477,54.4014764673473,111.164516180773,-3.07104964790325,-27.9424067218431,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV047920.2024.1-2.POOL.CN","A00000321499","vegetation","25-069.110","25-069.4","","N",0.550917343484617,54.8839042390753,99.6227562776081,-1.28665579596545,-29.1688392434907,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV040296.2024.2-10.POOL.CN","A00000321494","vegetation","25-069.111","25-069.4","","N",0.292048986068199,53.6266319466214,183.622044604868,-7.743417965168,-28.1684528890235,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV047920.2024.0-1.POOL.CN","A00000321498","vegetation","25-069.112","25-069.4","","N",0.96142190122436,56.4667920973408,58.732583505151,-2.2163651065587,-29.7379032401023,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV040296.2024.1-2.POOL.CN","A00000321495","vegetation","25-069.113","25-069.4","","N",0.473408883236776,54.7032308231926,115.551762462034,-6.15135905720055,-28.9938973081367,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV047079.2024.2-10.POOL.CN","A00000321489","vegetation","25-069.114","25-069.4","","N",0.526783658030625,52.0728183279263,98.8504816618647,-1.69410710500815,-29.8665961580639,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV040296.2024.0-1.POOL.CN","A00000321493","vegetation","25-069.115","25-069.4","","N",0.843784850247582,56.5368701040008,67.0038933353826,-2.97675981092042,-29.2824509601287,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV047079.2024.1-2.POOL.CN","A00000321490","vegetation","25-069.116","25-069.4","","N",0.66780262554911,55.4278065225458,83.0002824217253,-1.69438292111004,-29.6705405408567,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV040761.2024.0-1.POOL.CN","A00000321480","vegetation","25-069.117","25-069.4","","N",0.829376439371039,53.9703888658723,65.0734531436665,-2.81606076678771,-30.3461783601552,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV047079.2024.0-1.POOL.CN","A00000321491","vegetation","25-069.118","25-069.4","","N",1.00018856173384,56.3435150710151,56.3328928430684,-2.37062521531361,-29.6896433958666,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV040761.2024.2-10.POOL.CN","A00000321479","vegetation","25-069.119","25-069.4","","N",0.631414255187671,57.440959517071,90.9719079750555,-3.71779505671509,-30.685002683226,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV033052.2024.1-2.POOL.CN","A00000321887","vegetation","25-069.12","25-069.1","","N",0.558470022750457,55.8292814817134,99.9682690339492,-1.65453832704857,-29.9327894922348,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250821","BBC.HARV045096.2024.2-10.POOL.CN","A00000321492","vegetation","25-069.120","25-069.4","","N",0.600104792655242,54.2052893068024,90.3263729439054,-2.92037321849815,-28.5163259328885,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV049299.2024.1-2.POOL.CN","A00000321475","vegetation","25-069.13","25-069.1","","N",0.517384609943484,54.5934773752477,105.518170285759,-3.84947460796528,-28.7061464719069,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV051281.2024.2-10.POOL.CN","A00000321943","vegetation","25-069.14","25-069.1","","N",0.43936042105149,50.9101259062096,115.873263650763,-3.05416133354199,-28.6291647464363,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV044068.2024.1-2.POOL.CN","A00000321509","vegetation","25-069.15","25-069.1","","N",0.57115037951778,53.0441330033827,92.8724463917325,-4.71004658124255,-28.648410177804,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV042669.2024.0-1.POOL.CN","A00000321521","vegetation","25-069.16","25-069.1","","N",0.911446269717353,57.4529448461274,63.034922359103,-2.59485156462183,-29.4101240929869,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV037410.2024.2-10.POOL.CN","A00000321821","vegetation","25-069.17","25-069.1","","N",0.36971169006175,53.6911928611271,145.224493313045,-3.26966482046356,-26.7562803991313,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV045255.2024.1-2.POOL.CN","A00000321840","vegetation","25-069.18","25-069.1","","N",0.531386347636251,54.847240722046,103.215374211289,-2.03162868074868,-28.5167309105516,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20250815","BBC.HARV035366.2024.0-1.POOL.CN","A00000321870","vegetation","25-069.19","25-069.1","","N",0.955670301860668,55.9442758219452,58.5393055670172,-2.70267927787887,-28.2300752749176,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
