"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20241119","Spinach",NA,"241119_24-333.2",5.69489756695547,40.6516799929924,7.13826359737758,-0.136410606114126,-27.2866559246446,1,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241119","Spinach",NA,"241119_24-333.2",5.93164187036812,40.464973858021,6.82188418356244,-0.565088006735489,-27.5133017648113,2,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241119","Spinach",NA,"241119_24-333.2",5.97900256917213,40.3565744616273,6.74971686242563,-0.524292611745427,-27.4404091700522,3,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241119","Spinach",NA,"241119_24-333.2",6.17152546974451,40.4449271307158,6.55347325859617,-0.323096688238371,-27.271854547078,4,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241119","Spinach",NA,"241119_24-333.2",6.25494676596698,40.50075487017,6.47499593290444,-0.251064748379472,-27.5517188267333,5,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241119","Spinach",NA,"241119_24-333.2",6.29572136194094,40.6460377527414,6.45613670237312,-0.391891663741944,-27.2633738113309,6,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241119","Spinach",NA,"241119_24-333.2",6.16414130105264,40.7092282875311,6.60420102319511,-0.328089400743208,-27.3587820884861,7,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","Spinach",NA,"241204_24-333.1-RERUN",5.60606558536502,40.2525228694681,7.18017337766254,-0.355947262906991,-27.5704880160394,1,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","Spinach",NA,"241204_24-333.1-RERUN",6.17204812032481,40.4008107473198,6.54577053835311,-0.280283856624964,-27.248059783104,2,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","Spinach",NA,"241204_24-333.1-RERUN",5.86386435404262,40.1450553738179,6.84617735847546,-0.381219761549856,-27.381142577235,3,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","Spinach",NA,"241204_24-333.1-RERUN",6.05270041764286,40.2516023017903,6.65018909319581,-0.461480943958511,-27.5391107718947,4,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","Spinach",NA,"241204_24-333.1-RERUN",5.98457842833391,40.4866770877248,6.76516776788172,-0.221150496893608,-27.3919623165953,5,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","Spinach",NA,"241204_24-333.1-RERUN",5.96544718512717,40.6488461946991,6.81404845826869,-0.229908395863114,-27.2534696527841,6,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","Spinach",NA,"241204_24-333.1-RERUN",5.95620271268194,40.4381183938146,6.78924481662013,-0.480603253865222,-27.5131433974301,7,0,0,0,0,"","NEON_vegIso_SOP.v1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
