"analysisDate","qaReferenceID","internalLabID","runID","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20260514","Spinach",NA,"26-093.1",5.83917678854163,40.3813525958791,6.91558999808337,-0.194558198884038,-27.3374017000758,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","Spinach",NA,"26-093.1",6.00166678688543,40.3753987678744,6.72736428088625,-0.33093884758967,-27.2264631050704,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","Spinach",NA,"26-093.1",6.0278251260664,40.6802369851173,6.74874206439764,-0.194761200695124,-27.4225874739687,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","Spinach",NA,"26-093.1",6.0162112219869,40.7167802133838,6.76784419811922,-0.231591640009401,-27.2224163624927,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260514","Spinach",NA,"26-093.1",5.94389571261563,40.6027013004043,6.83099153543812,-0.202215454824098,-27.3761255695333,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260515","Spinach",NA,"26-093.1",6.05112281758902,40.4563585687729,6.68576060812663,-0.252902914951934,-27.4884698175131,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260515","Spinach",NA,"26-093.1",6.18661524291316,40.684183211289,6.5761618613495,-0.197236933625887,-27.3165827088434,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","Spinach",NA,"26-093.2",5.87527420117334,40.4574189268413,6.88604778969493,-0.338532501020019,-27.4886649140655,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","Spinach",NA,"26-093.2",5.98602891141431,40.6821460676262,6.79618268967135,-0.452840684185904,-27.6765966232138,2,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","Spinach",NA,"26-093.2",6.0086983066936,40.626308236252,6.76124946912294,-0.471365312643727,-27.5492913504983,3,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","Spinach",NA,"26-093.2",6.01382839990563,40.5030045109654,6.7349784226635,-0.437048327018092,-27.5041185117928,4,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","Spinach",NA,"26-093.2",6.02072133215669,40.5375161488958,6.73299990358046,-0.283968765757984,-27.5328648636963,5,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","Spinach",NA,"26-093.2",6.09084682149695,40.6487311397851,6.67374050457484,-0.326584395686999,-27.5821443241023,6,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260519","Spinach",NA,"26-093.2",6.22002768704419,40.4746851549397,6.50715514325526,-0.313994285372411,-27.4373859091597,7,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
