"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20241205","cfc.SJER001.CLIP-1.20240410.cn","A00000398099","vegetation","24-379.1","241205_24-379.2","","N",1.67420952481457,44.225578005304,26.4157964399362,0.929193944882778,-30.4850784714722,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER006.CLIP-1.20240411.cn","A00000398238","vegetation","24-379.10","241203_24-379.1","","N",1.35316484308171,45.9025026104178,33.922328713388,-1.77709283906328,-28.1660288413316,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241205","cfc.SJER007.CLIP-1.20240411.cn","A00000398258","vegetation","24-379.11","241205_24-379.2","","N",1.5973102542274,43.7138513354001,27.3671637803039,-2.52357926489455,-30.3792274638664,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER012.SANI4-3.20240409.cn","A00000398210","vegetation","24-379.12","241203_24-379.1","","N",3.261245021982,49.673633834884,15.2314939540161,3.35896971903967,-28.7986335434184,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241205","cfc.SJER007.QUDO-2.20240411.cn","A00000398248","vegetation","24-379.13","241205_24-379.2","","N",2.80410999639015,47.8862652916943,17.0771707790851,-1.23127652274556,-27.0280063880144,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241205","cfc.SJER008.PISA2-2.20240410.cn","A00000398101","vegetation","24-379.14","241205_24-379.2","","N",1.51708549314055,49.6239950937299,32.7100847764369,-3.80158042149623,-25.8450940968313,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241205","cfc.SJER008.QUWI2-4.20240410.cn","A00000398263","vegetation","24-379.15","241205_24-379.2","","N",1.67497158109093,48.7888142205643,29.1281444839724,-3.86510261391631,-27.8486245088352,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER008.RHIL-5.20240410.cn","A00000398197","vegetation","24-379.16","241203_24-379.1","","N",1.64650255167801,48.767163691853,29.6186383933342,-2.53965749952009,-28.8756281946592,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241212","cfc.SJER008.TODI-3.20240410.cn","A00000398096","vegetation","24-379.17","241212_24-379.3-383","","N",2.91751254738966,52.2854366468831,17.9212379715945,-2.4003206618853,-27.3773966462282,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER009.CLIP-1.20240416.cn","A00000398103","vegetation","24-379.18","241203_24-379.1","","N",1.57035132102737,44.1557176311642,28.1183688260766,0.414978665259599,-28.6290372170366,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER012.CLIP-1.20240409.cn","A00000398181","vegetation","24-379.19","241203_24-379.1","","N",1.48957245149627,45.865404634248,30.7909860901203,0.48229214918023,-29.4759783806857,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER006.QUDO-2.20240411.cn","A00000398195","vegetation","24-379.2","241203_24-379.1","","N",2.92770359081093,50.107066330278,17.1148016785398,-1.13525133959904,-26.3868281167124,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER012.QUDO-2.20240409.cn","A00000398158","vegetation","24-379.20","241203_24-379.1","","N",2.71011704542582,49.4599657708027,18.2501216522298,-0.589539068520573,-25.2683247372004,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241205","cfc.SJER014.CLIP-1.20240408.cn","A00000398242","vegetation","24-379.21","241205_24-379.2","","N",1.23538248985032,43.7950132204525,35.4505698277776,-0.212352722203956,-30.2482777637354,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER025.CLIP-3.20240415.cn","A00000398108","vegetation","24-379.22","241203_24-379.1","","N",1.31178090747808,44.2771435958771,33.7534593951368,-0.938521098696293,-29.9452295659507,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER014.QUWI2-2.20240408.cn","A00000398260","vegetation","24-379.23","241203_24-379.1","","N",1.58465332718238,50.0702243777209,31.5969578448739,-1.33502831211989,-24.9624270687571,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER015.CELE2-3.20240409.cn","A00000398255","vegetation","24-379.24","241203_24-379.1","","N",1.81422056359577,51.6056297140594,28.4450693314695,-1.06870592646363,-27.8008244820677,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER015.CLIP-1.20240409.cn","A00000398177","vegetation","24-379.25","241203_24-379.1","","N",1.08958813686751,46.4547793316554,42.6351735667843,-1.66726558623256,-29.2595609826034,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241205","cfc.SJER015.QUDO-2.20240409.cn","A00000398208","vegetation","24-379.26","241205_24-379.2","","N",2.78595567883798,47.6334229495368,17.0976958863196,0.0704514419960903,-25.3420289988281,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241203","cfc.SJER016.CECU-3.20240408.cn","A00000398259","vegetation","24-379.27","241203_24-379.1","","N",1.1540014611292,52.2762485075943,45.299984678045,-2.35822773121462,-27.08498231918,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
