"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20241204","cfc.JERC003.CELA-4.20240506.cn","A00000181259","vegetation","24-333.1","241204_24-333.1-RERUN","","N",2.33589848874355,45.7571777536267,19.5886841719046,2.98861947543032,-24.3180743643489,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC030.QUGE2-1.20240509.cn","A00000181578","vegetation","24-333.10","241204_24-333.1-RERUN","","N",1.50742499283646,50.1719423249947,33.2832098203362,-5.78241930578683,-28.7703971110909,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC013.CLIP-1.20240515.cn","A00000181160","vegetation","24-333.11","241204_24-333.1-RERUN","","N",1.16895674694607,47.3014321301856,40.4646555604062,-3.08348267371248,-24.2845331723321,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC008.QUST-1.20240507.cn","A00000181298","vegetation","24-333.12","241204_24-333.1-RERUN","","N",1.7608103617187,51.581328346351,29.2940849666532,-4.85517378913344,-28.9381030711747,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC049.QUIN-1.20240509.cn","A00000181264","vegetation","24-333.13","241204_24-333.1-RERUN","","N",1.54576474616889,50.9144671038815,32.9380439229648,-3.73629374028443,-30.9559844618609,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC047.CAGL8-1.20240508.cn","A00000181233","vegetation","24-333.14","241204_24-333.1-RERUN","","N",1.49547358306833,47.3838019328669,31.6848137401715,-5.09807901491356,-27.4915039187096,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC021.VAAR-1.20240508.cn","A00000181545","vegetation","24-333.15","241204_24-333.1-RERUN","","N",1.13256385852517,52.1854232783798,46.0772457866843,-0.478258579846575,-30.8813282602752,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC057.TAAS-1.20240508.cn","A00000181577","vegetation","24-333.16","241204_24-333.1-RERUN","","N",1.61472767881642,52.0804332218158,32.2533848308033,2.7161928951322,-28.2456397521188,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC014.CLIP-1.20240514.cn","A00000181148","vegetation","24-333.17","241204_24-333.1-RERUN","","N",4.47079710738885,43.3251616722495,9.69070182152672,0.180618118332477,-11.7055041921079,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC054.CAGL8-3.20240509.cn","A00000181301","vegetation","24-333.18","241204_24-333.1-RERUN","","N",2.17914531122494,46.0022780176032,21.1102388540324,-0.143424143539243,-27.1658297639661,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC008.SAAL5-1.20240509.cn","A00000181268","vegetation","24-333.19","241204_24-333.1-RERUN","","N",2.37339049568806,52.2115349170874,21.998712395598,-3.22292036869177,-31.6819889729336,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC005.PIPA2-1.20240508.cn","A00000181286","vegetation","24-333.2","241204_24-333.1-RERUN","","N",0.733991427743083,51.126811375682,69.6558698687933,-5.77131600504552,-26.8314998177344,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC028.CATO6-2.20240507.cn","A00000181234","vegetation","24-333.20","241204_24-333.1-RERUN","","N",1.49270305514078,48.6428174015807,32.5870689646261,-3.81789084902989,-27.0695340836599,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC011.PIPA2-1.20240508.cn","A00000181542","vegetation","24-333.21","241204_24-333.1-RERUN","","N",0.950699140013113,52.4769049956977,55.1982249557666,-5.71494287060195,-28.4750182265561,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC016.OSVI-1.20240509.cn","A00000181572","vegetation","24-333.22","241204_24-333.1-RERUN","","N",1.97780769113524,48.6414465418032,24.5936178526455,-5.16936341466447,-30.9029677389957,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC057.QUVI-3.20240507.cn","A00000181291","vegetation","24-333.23","241204_24-333.1-RERUN","","N",1.64647012113586,51.9490689515304,31.5517835912455,-0.310918961331044,-27.642980269753,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC008.QUFA-2.20240507.cn","A00000181164","vegetation","24-333.24","241204_24-333.1-RERUN","","N",1.63432516227675,51.8800275222768,31.7440058562175,-5.61134556801271,-27.9578346851362,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC030.VIRO3-2.20240507.cn","A00000181271","vegetation","24-333.25","241204_24-333.1-RERUN","","N",2.13817903092777,48.7025097498443,22.7775640137636,-3.33458358055297,-26.9202216804885,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC007.PIEL-1.20240507.cn","A00000181237","vegetation","24-333.26","241204_24-333.1-RERUN","","N",0.905544352102846,52.8015818098018,58.3092166465248,-4.47806295750932,-29.2529574865579,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC028.JUVI-1.20240509.cn","A00000181143","vegetation","24-333.27","241204_24-333.1-RERUN","","N",1.25950163670852,52.346888681699,41.561588453746,-3.13098167595881,-27.5250451107263,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC019.CAGL8-2.20240508.cn","A00000181570","vegetation","24-333.28","241204_24-333.1-RERUN","","N",1.95134903633036,48.8332459593459,25.0253773416057,-2.36136205756662,-26.2612995534494,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC047.QUMA6-3.20240508.cn","A00000181125","vegetation","24-333.29","241204_24-333.1-RERUN","","N",1.76666201941492,51.6701718436754,29.2473440170449,-5.31167927291894,-28.3711487286977,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC003.LIST2-1.20240506.cn","A00000181553","vegetation","24-333.3","241204_24-333.1-RERUN","","N",1.01816237417053,51.8635874620829,50.938424732435,-3.36041847954204,-29.0949892918983,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
"20241204","cfc.JERC016.ULAL-3.20240508.cn","A00000181274","vegetation","24-333.30","241204_24-333.1-RERUN","","N",2.26181421630346,49.3613726692239,21.8237962753176,-0.960098222445673,-25.7365421944774,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface","schakraborty","gjbowen"
