"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20250814","NEON.ltr.CLBJ.2024.flr.cn","A00000420590","vegetation","25-023.1","25-023","","N",2.03903003081898,47.0148172157967,23.0574422667591,-0.255574064878268,-25.5258743052303,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ005.20241112.ndl.cn","A00000135364","vegetation","25-023.10","25-023","","N",1.32633485925128,48.0426133316366,36.2220844883447,-0.216639336423624,-29.1595030224122,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ006.20241111.lvs.cn","A00000135343","vegetation","25-023.11","25-023","","N",1.23148207851419,48.201084534979,39.1407113233306,-3.78093492472525,-28.7903290941992,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ007.20241111.lvs.cn","A00000422178","vegetation","25-023.12","25-023","","N",0.948412645256705,46.2307362758893,48.7453815668771,-2.44973567788708,-29.5431336484162,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ008.20241111.lvs.cn","A00000422526","vegetation","25-023.13","25-023","","N",0.959193904470214,45.6820998678952,47.6255110202421,-2.49268738123781,-29.942907849707,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ009.20241112.lvs.cn","A00000422493","vegetation","25-023.14","25-023","","N",0.832671793126949,47.0575852601639,56.5139658249352,-0.713216623503474,-29.4203699562697,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ010.20241111.lvs.cn","A00000135353","vegetation","25-023.15","25-023","","N",1.12465644063868,49.0663765042674,43.6278802408344,-2.32125117951874,-29.8381953232864,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ011.20241111.lvs.cn","A00000419367","vegetation","25-023.16","25-023","","N",0.824449171409109,46.6134725609392,56.5389282656076,-3.23671695298436,-29.8544492550449,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ012.20241112.lvs.cn","A00000419379","vegetation","25-023.17","25-023","","N",0.877746627059632,46.8448765393803,53.3694748521065,-2.35160449150398,-29.4419998247203,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ012.20241112.ndl.cn","A00000135344","vegetation","25-023.18","25-023","","N",1.02253846893369,49.9410750985931,48.8402897454528,-1.4622673312046,-27.4594773412864,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ014.20241112.lvs.cn","A00000422187","vegetation","25-023.19","25-023","","N",0.702348423392107,47.9036057568192,68.2049025261008,-1.84769403751704,-30.4703644887394,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ.2024.mxt.cn","A00000135354","vegetation","25-023.2","25-023","","N",1.76630737561959,46.6852204971197,26.4309718350937,-0.273896811031784,-27.9999875743984,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ015.20241111.lvs.cn","A00000420758","vegetation","25-023.20","25-023","","N",0.778616067702661,47.4355542715089,60.9229069873545,-2.88079730603775,-30.3231647207194,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ015.20241111.ndl.cn","A00000135345","vegetation","25-023.21","25-023","","N",0.989562822737427,47.5301476808611,48.0314605487891,-1.75527054990353,-28.5335768802146,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ016.20241112.lvs.cn","A00000422179","vegetation","25-023.22","25-023","","N",1.02136048436733,46.2946460737696,45.3264511231275,-1.36534344284517,-29.6788721085911,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ017.20241112.lvs.cn","A00000419377","vegetation","25-023.23","25-023","","N",0.850489584402734,46.7411020398813,54.9578770828872,-2.74841693375595,-29.9070104659883,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ018.20241112.lvs.cn","A00000422495","vegetation","25-023.24","25-023","","N",0.768477771413992,47.6896258762743,62.0572613161287,-2.76002205297667,-30.1523013721277,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ021.20241111.lvs.cn","A00000420760","vegetation","25-023.25","25-023","","N",0.828601190269896,47.4570138913997,57.2736491917683,-2.33354459773822,-29.715636578873,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ022.20241112.lvs.cn","A00000419369","vegetation","25-023.26","25-023","","N",0.582215216689082,47.3448835647696,81.3185265648132,-2.19199952732427,-29.8721378209352,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
"20250814","NEON.ltr.CLBJ023.20241111.lvs.cn","A00000422192","vegetation","25-023.27","25-023","","N",0.519000965731904,48.1412821295643,92.7575964365975,-3.08803024210975,-29.4293088304764,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","Thermo Flash EA with Costech Zero Blank Autosampler coupled to Thermo Delta V Plus via Conflo IV interface","schakraborty","gjbowen"
