"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20260312","BBC.NOGP061006.2025.0-1.POOL.CN","B00000198831","vegetation","26-058.1","26-058.1","","N",0.796005914087483,48.4481905813999,60.8641088263012,1.23315431762532,-27.2724603561118,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP065066.2025.0-1.POOL.CN","B00000198865","vegetation","26-058.10","26-058.1","","N",1.01776975123438,48.9723191664539,48.1172869473266,-0.171101088809103,-27.407495639474,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP065066.2025.1-2.POOL.CN","B00000198855","vegetation","26-058.11","26-058.1","","N",0.702880481421124,51.4026091415576,73.1313651470715,-2.25763262220463,-27.8541508075181,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP065066.2025.2-10.POOL.CN","B00000198808","vegetation","26-058.12","26-058.1","","N",0.483069219136696,54.8619080127358,113.569455140985,-2.10161424835566,-26.3427943668106,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP066142.2025.0-1.POOL.CN","B00000198862","vegetation","26-058.13","26-058.1","","N",0.850574029531436,46.8035872602513,55.0258832685433,-1.18865516524642,-27.1613159305752,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP066142.2025.1-2.POOL.CN","B00000198852","vegetation","26-058.14","26-058.1","","N",0.89003237914659,48.0350802290398,53.9700367700087,0.56218144507038,-27.1550835328816,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP066142.2025.2-10.POOL.CN","B00000198842","vegetation","26-058.15","26-058.1","","N",0.519791318143547,49.1470989903458,94.5515965250755,-2.31326280598897,-28.0296966758889,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP067136.2025.0-1.POOL.CN","B00000198822","vegetation","26-058.16","26-058.1","","N",1.07742815087675,51.7496623244105,48.0307315919856,-1.3314083144764,-27.0179707836215,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP067136.2025.1-2.POOL.CN","B00000198902","vegetation","26-058.17","26-058.1","","N",0.891758511277719,50.7976428250814,56.963451632548,-2.68753114248104,-27.5560344511723,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP067136.2025.2-10.POOL.CN","B00000198901","vegetation","26-058.18","26-058.1","","N",0.59089400221878,51.394212479694,86.9770420527389,-2.11824755526031,-27.1727419930136,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20260312","BBC.NOGP068103.2025.0-1.POOL.CN","B00000198807","vegetation","26-058.19","26-058.1","","N",0.880398530242334,48.3199873872185,54.8842208697443,-0.323323638450291,-27.8863515289352,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
