"analysisDate","sampleID","sampleCode","sampleType","internalLabID","runID","acidTreatment","co2Trapped","nitrogenPercent","carbonPercent","CNratio","d15N","d13C","analyticalRepNumber","cnPercentQF","cnIsotopeQF","percentAccuracyQF","isotopeAccuracyQF","remarks","testMethod","instrument","analyzedBy","reviewedBy"
"20251113","cfc.TREE040.PRSE2-1.20250623.cn","A00000476460","vegetation","25-237.1","25-237.1","","N",2.75556823892392,54.3132040863794,19.7103462433539,-3.47052568441191,-30.5651873052983,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE006.PIRE-4.20250625.cn","A00000476493","vegetation","25-237.10","25-237.1","","N",1.24641249753411,52.813060422339,42.3720562228185,-3.59179809870089,-29.3174835597377,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE015.THOC2-4.20250625.cn","A00000476495","vegetation","25-237.11","25-237.1","","N",1.2661563121383,55.4108970633254,43.7630776959496,-5.94002766038257,-25.5076849103936,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE062.POTR5-1.20250624.cn","A00000476497","vegetation","25-237.12","25-237.1","","N",2.0367668062865,52.2170638254451,25.6372323352269,-4.73972082332086,-26.3921248920547,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE049.ACRU-2.20250623.cn","A00000476499","vegetation","25-237.13","25-237.1","","N",1.47672219042362,55.108467901484,37.3181010340715,-4.08397485552992,-28.5122955608759,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE051.TIAM-1.20250623.cn","A00000476501","vegetation","25-237.14","25-237.1","","N",2.70502123829694,51.759166921802,19.1344770935659,-2.32545354952249,-28.2672167549441,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE062.PRSE2-3.20250624.cn","A00000476504","vegetation","25-237.15","25-237.1","","N",2.49468617599648,54.7993956116148,21.9664485813434,-4.41440682614898,-27.056347572832,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE024.ALINR-1.20250623.cn","A00000476505","vegetation","25-237.16","25-237.1","","N",2.92280292610083,55.9614857359652,19.1465135183167,-1.39089501824524,-28.5128007386685,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE040.LALA-1.20250627.cn","A00000476508","vegetation","25-237.17","25-237.1","","N",2.05912433730736,55.9902729724547,27.1913026124839,-1.167431625596,-28.2412930939445,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
"20251113","cfc.TREE020.PIST-1.20250627.cn","A00000476509","vegetation","25-237.18","25-237.1","","N",2.23597978968995,55.6782740451487,24.9010631947032,-1.95821848264821,-27.1299044656021,1,0,0,0,0,"","NEON_vegIso_SOPv1.0","IN7","schakraborty","gjbowen"
